osm_id,osm_latitude,osm_longitude,osm_name,osm_operator,osm_capacity,osm_fee,osm_sockets
12968478808,-33.7932339,151.2646229,Tesla Supercharger,Tesla,8,,type2_combo
12990581486,-33.8107876,151.0344403,,Exploren,2,yes,type2_combo; type2_combo:output
13012980190,-33.8273705,151.2303831,,Evie Networks,,yes,
13013484065,-33.4136362,149.5853966,,NRMA,4,yes,chademo; type2; type2_combo
13018467011,-34.0395363,150.7431652,,AmpCharge,4,,type2_combo
13020827820,-33.7586057,150.9921083,Tesla Supercharger,Tesla,4,yes,type2_combo
13033494574,-33.6746391,150.2805582,Tesla Destination Charger,Tesla,2,,
13036266779,-33.7743896,150.9449213,,AmpCharge,,,chademo; type2_combo
13036287127,-33.7602938,150.7816959,,bp pulse,2,,chademo; type2_combo
13036304448,-33.8016436,150.8878206,,AmpCharge,10,,chademo; type2_combo
13040881589,-33.8145389,151.1048204,,,,,
13055800837,-33.8745302,151.2421618,,Chargefox,2,yes,
13059026685,-33.8245802,151.1995459,,Evie Networks,4,,type2_combo
13064491791,-33.9230685,151.1665477,,Evie Networks,4,,type2_combo
13064502527,-33.9758428,150.8115865,,Evie Networks,4,,chademo; type2_combo
13064517071,-33.9620644,150.8063223,,Chargefox,6,,type2
13064521073,-33.7198068,150.8425731,,Chargefox,4,,type2
13064595558,-33.9352716,151.069286,,Chargefox,2,,type2_combo
13073547942,-33.8326437,151.1277159,,Evie Networks,2,yes,type2_combo
13073609605,-33.9054338,151.1935648,,Exploren,2,yes,type2_combo
13073638889,-33.9128695,151.1935906,Alexandria Supercharger,Tesla,6,yes,type2_combo
13073647400,-33.8209764,151.1213552,,Exploren,2,yes,type2_combo
13076752054,-34.04937,150.7592972,,Exploren,,,
13103099620,-33.8246315,151.1726815,,bp pulse,,,type2_combo
13103102258,-34.0328846,151.1248636,,bp pulse,4,,type2_combo
13125814415,-34.0842511,150.8018599,,AmpCharge,2,,type2_combo
13135189454,-34.020313,150.7623274,,Exploren,4,,type2_combo
13139855775,-33.7137227,151.2971285,,jolt,1,yes,
13139953507,-33.7310933,151.300962,,,,yes,
13149077271,-33.8311185,151.2436667,,,,yes,
13167181353,-33.89773,151.2136024,Waterloo Supercharger,Tesla,8,yes,type2_combo
13168678393,-33.8639878,151.0894241,,Evie Networks,6,,chademo; type2_combo
13168689959,-33.8544347,151.103953,,Evie Networks,2,,type2_combo
13185195201,-33.7967175,151.2010383,,Exploren,2,,type2_combo
13185195202,-33.8795126,150.9781193,,Evie Networks,4,,type2_combo
13205693685,-33.779921,150.8132069,,Evie Networks,5,,type2_combo
13206130158,-33.9380659,151.2384868,,Evie Networks,4,,type2_combo
13206142331,-33.9197629,151.2270172,,bp pulse,2,,type2_combo
13206154674,-33.8272941,151.2017201,,NRMA,8,,chademo; type2_combo
13206154678,-33.9430458,151.2395576,,Evie Networks,2,,type2_combo
13206176474,-33.9267328,151.2314051,,Evie Networks,4,,type2_combo
13235807509,-33.919065,151.0875521,,Exploren,4,,type2
13240078058,-33.8850665,151.2334091,,,,,
13246607070,-33.806327,151.1757441,,AGL,1,,
13246979353,-33.7059734,150.9107867,,AmpCharge,4,,type2_combo
13250969266,-33.7912905,151.1308938,,AmpCharge,6,,type2_combo; type2_combo:output
13258032985,-32.9210454,151.7480241,operator,Chargefox,60,yes,
13258032986,-32.9345211,151.7248332,,Chargefox,22,,
13258032987,-32.9411897,151.7122657,,Exploren,60,yes,
13258032988,-32.9027103,151.6697691,,NRMA,50,,
13258032989,-32.9017348,151.6704457,,Exploren,22,yes,
13258032990,-32.9000579,151.6695446,,Chargefox,22,yes,
13258079188,-32.9447015,151.7604209,,EVX,22,yes,
13258086646,-32.9230483,151.7573784,,Chargefox,22,yes,
13271496162,-33.7934216,151.1818207,,,2,,
13286968361,-33.116686,151.4713937,,AmpCharge,2,,type2_combo
13288933122,-32.9260559,151.7789369,,Chargefox,22,,
13288933123,-32.9260122,151.7789477,,Chargefox,22,,
13300559304,-33.4826083,150.1555209,,Chargefox,4,,type2_combo
13304382752,-33.7944228,151.1801686,,Chargefox,2,,type2; type2:output
13309446883,-33.8340627,150.9879587,,AmpCharge,6,,type2_combo
13323403968,-33.8758626,151.2320823,,,,,
13329798300,-33.8858816,151.2572358,,,,,
13341675501,-32.5896509,149.5859081,,NRMA,,,chademo; chademo:output; type2_combo; type2_combo:output
13346922346,-33.7602342,150.7817102,,bp pulse,2,,chademo; type2_combo
13360556776,-34.0523188,151.1215819,,AmpCharge,4,,type2_combo
13371885230,-33.802347,150.8815263,,AmpCharge,10,,type2_combo
13382573701,-33.889566,151.1233758,,Evie Networks,,,chademo; chademo:output; type2_combo; type2_combo:output
13389664015,-32.8963971,151.5977495,,AmpCharge,6,,type2_combo
13428255938,-33.822956,151.210883,,Evie Networks,4,,
13441696001,-33.5300878,151.3101679,,NRMA,,,
13441696002,-33.529774,151.3107754,,Chargefox,22kW,,
13441699802,-33.8749576,151.1018198,,EVX,,,type2; type2:output
13477822501,-33.8895095,151.1469211,,EVX,,,type2; type2:output
13481161848,-33.8136239,150.9984588,,,,yes,
13481161849,-33.8137342,150.9984239,,,,yes,
13530611083,-33.7875506,150.8545674,,,4,no,
13586251301,-33.8686703,151.1186059,,Evie Networks,,,type2_combo; type2_combo:output
13613220880,-33.801551,150.888025,,AmpCharge,,,
13613244882,-33.8022938,150.8810765,,AmpCharge,,,
13639603763,-33.7197252,150.8448654,,bp pulse,6,,chademo; type2_combo
13639648647,-33.8941528,150.8579802,,bp pulse,2,,type2_combo
13650008970,-31.6345112,152.7234641,,cityEV,,,
13668077101,-33.8842603,151.0813761,,EVX,,,type2; type2:output
13670381853,-33.4193774,149.6223896,,bp pulse,6,,type2_combo
13688532602,-33.9243219,151.2114879,Eastlakes Supercharger,Tesla,,yes,
13688536001,-33.7534558,151.2870635,Dee Why Supercharger,Tesla,,yes,
13694302014,-32.7735481,151.3104542,Tesla Supercharger,Tesla,8,,type2_combo
13722408351,-34.0271233,151.1190449,Tesla Supercharger,Tesla,,,
13736523001,-33.90948,151.177866,,AGL,,yes,type2; type2:output
13774442635,-33.7580667,150.691782,,Exploren,2,,type2_combo; type2_combo:output
13774450454,-33.8928944,151.0389225,,bp pulse,8,,chademo; type2_combo
13804420298,-33.8160921,150.9690811,,Evie Networks,4,,type2_combo
13805070070,-33.6957204,151.0315164,,Chargefox,2,,type2
13805076026,-33.6830063,151.028519,,AmpCharge,2,,chademo; type2_combo
13805098738,-33.7135886,150.9723746,,AmpCharge,8,,type2_combo
13810069801,-33.8795334,151.1564993,,EVX,,,type2; type2:output
13854720801,-33.8808278,151.1316481,,Chargefox,,,type2; type2:output; type2_combo; type2_combo:output
13908854341,-32.7923254,151.7262121,Tesla Supercharger,Tesla,12,,type2_combo; type2_combo:output
13928606247,-32.707954,151.5070686,,AmpCharge,2,,chademo; type2_combo
13928607012,-32.7148801,151.52707,,bp pulse,,,
13948835373,-32.7617366,151.5925831,,AmpCharge,8,,type2_combo
13949256586,-32.7177368,151.5283261,,,2,,
13953152378,-33.3728173,151.4729809,,AmpCharge,10,,chademo; type2_combo
13953454186,-33.8273589,151.2304086,,Evie Networks,,yes,
13966472049,-33.7009719,150.805339,,Chargefox,2,,type2_combo; type2_combo:output
13971868676,-33.4184874,149.5829572,,Tesla,2,yes,
13972238798,-33.8435555,151.2138005,,,2,,
13972238799,-33.8435153,151.2137574,,,2,,
14011529760,-33.9083535,151.0578497,,Exploren,2,,type2_combo; type2_combo:output
9278715200,-30.9527945,148.3878551,,NRMA,,,
9278741544,-30.0207154,148.1177704,,NRMA,1,,chademo; type2_combo
9771012966,-30.0884156,145.9348827,,NRMA,2,,
9771012967,-29.9607798,146.8577827,,NRMA,2,,
5004854821,-30.2814283,153.1315933,Tesla Supercharger,Tesla,6,yes,type2_combo; type2_combo:output
5270964444,-28.643176,153.615842,,Chargefox,2,,
6456723747,-31.1016073,150.9171653,Tesla Supercharger,Tesla,4,yes,type2_combo; type2_combo:output
6460580922,-28.7495635,153.5347035,Tesla Supercharger,Tesla,6,yes,type2_combo; type2_combo:output
6656200736,-29.7384627,151.7362504,,NRMA,,,
6656345063,-29.6881629,152.9335121,,NRMA,1,yes,chademo; chademo:output; type2_combo; type2_combo:output
6695968988,-28.636313,153.553519,,NRMA,2,no,chademo; chademo:output; type2_combo; type2_combo:output
6773250148,-28.1640661,153.5149307,,Yurika,,,
6824446152,-28.2172097,152.030729,,Southern Downs Regional Council,3,yes,type2; type2:output; type2_combo
6839163294,-30.9786335,150.2519137,,NRMA,,,
6907644721,-28.857635,153.5617941,,Chargefox,,,
6961067090,-28.870871,153.563108,Tesla Destination Charger,Tesla,,no,
7140188595,-29.427045,153.2391675,Tesla Supercharger,Tesla,4,yes,tesla_supercharger
8133502030,-30.5119326,151.6696956,,NRMA,1,,
8209129030,-29.0573208,152.0189416,,NRMA,,,
8505686311,-30.7101732,152.919807,,Evie Networks,4,,chademo; chademo:output; type2_combo; type2_combo:output
8692040374,-30.555484,151.6821565,,Peterson's Armidale,1,no,
8709283408,-30.5062581,151.6728399,Tesla Destination Charger,Powerhouse Hotel,2,,type2; type2:output
8994778322,-29.5612453,153.1492504,,Evie Networks,2,,type2_combo
10011175454,-28.8659126,153.0483802,,NRMA,,,
10258355351,-29.0560795,152.017583,Tesla Supercharger,Tesla,4,yes,type2_combo; type2_combo:output
10687073170,-28.8616621,153.5169159,,bp pulse,2,,type2_combo; type2_combo:output
10861584624,-30.3177072,153.0898333,Chargefox Coffs Harbour,Chargefox,,,chademo; type2_combo
11092548399,-28.4137758,151.0840316,,Ezy Charger,,,
11425324344,-28.1737957,153.5443699,Tesla Supercharger,Tesla,,,
11495572569,-30.6267085,152.9724342,bp pulse,bp pulse,2,,chademo; chademo:output; type2_combo; type2_combo:output
12259891801,-30.3239348,149.7810597,Tesla Supercharger,Tesla,4,yes,type2_combo
12437997269,-30.2044092,153.1497971,Tesla Supercharger,Tesla,15,yes,type2_combo
12583296437,-30.3250256,149.7838449,,NRMA,4,,chademo; chademo:output; type2_combo; type2_combo:output
12583396543,-28.5482924,150.3060395,,Yurika,2,,chademo; type2; type2_combo
12583399955,-29.4619233,149.8408156,,NRMA,4,,chademo; chademo:output; type2_combo; type2_combo:output
12583416028,-28.657088,151.9323991,,Yurika,4,yes,chademo; type2; type2_combo
12583454471,-28.3883862,152.6067541,,,,,type2
12588884145,-31.2607546,150.739507,,Ocular,,yes,
12832829981,-28.197045,152.7806421,,Noodoe,1,yes,
12856495137,-30.5134175,151.6636968,Tesla Supercharger,Tesla,4,,type2_combo
12926990585,-28.198984,153.5459456,,Evie Networks,4,yes,chademo; type2_combo
12967672792,-29.1535419,153.2969846,Tesla Supercharger,Tesla,12,yes,type2_combo
13159632757,-28.806586,153.278719,,Chargefox,2,yes,
13197398595,-28.6977809,153.5090379,,Ocular,2,no,type2_cable
13242756701,-28.6738417,153.6119666,Ingenia Byron Bay,,2,,
13410165907,-28.6214782,153.0030335,,Kyogle Council,2,yes,type2; type2:output
13830632498,-29.4500482,153.2004198,,,25,yes,
13928544015,-31.078217,152.8432253,,Chargefox,4,,type2_combo; type2_combo:output
13928568813,-30.3387457,152.7136732,,NRMA,,,
13928568814,-30.3382377,152.7128113,,NRMA,2,,chademo; chademo:output; type2_combo; type2_combo:output
13951280503,-28.649801,153.6136707,Tesla Supercharger,Tesla,8,,type2_combo
13977276314,-28.6297393,153.5802747,,,,yes,
